state,city,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.0575752,73.0151367,NO2,5,16,10
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.0575752,73.0151367,CO,14,78,20
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.02579,73.10297,NO2,37,181,68
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.02579,73.10297,SO2,6,10,8
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.02579,73.10297,OZONE,1,24,4
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.063,73.1209,PM10,26,41,32
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.063,73.1209,NH3,4,6,5
Maharashtra,Parbhani,29-08-2025 13:00:00,19.265594,76.761463,PM10,19,56,30
Maharashtra,Parbhani,29-08-2025 13:00:00,19.265594,76.761463,CO,9,15,12
Nagaland,Kohima,29-08-2025 13:00:00,25.6635413,94.0989878,NO2,3,4,3
Nagaland,Kohima,29-08-2025 13:00:00,25.6635413,94.0989878,OZONE,6,14,6
Odisha,Angul,29-08-2025 13:00:00,20.832874,85.104082,SO2,5,103,16
Odisha,Angul,29-08-2025 13:00:00,20.832874,85.104082,OZONE,4,8,6
Odisha,Balasore,29-08-2025 13:00:00,21.51161,86.89088,NO2,1,24,9
Odisha,Balasore,29-08-2025 13:00:00,21.51161,86.89088,CO,24,32,30
Odisha,Barbil,29-08-2025 13:00:00,22.1166054,85.3945546,SO2,10,34,14
Maharashtra,Mumbai,29-08-2025 13:00:00,19.3832,72.8204,PM2.5,13,59,29
Maharashtra,Mumbai,29-08-2025 13:00:00,18.9936162,72.8128113,PM2.5,58,66,61
Maharashtra,Nagpur,29-08-2025 13:00:00,21.121801,79.04952,CO,11,67,31
Maharashtra,Nagpur,29-08-2025 13:00:00,21.14472,79.107595,PM10,31,55,42
Maharashtra,Nagpur,29-08-2025 13:00:00,21.14472,79.107595,NH3,4,5,4
Maharashtra,Nagpur,29-08-2025 13:00:00,21.14472,79.107595,SO2,9,47,23
Maharashtra,Nagpur,29-08-2025 13:00:00,21.14472,79.107595,CO,28,112,53
Maharashtra,Nashik,29-08-2025 13:00:00,20.021503,73.813844,OZONE,8,20,13
Maharashtra,Nashik,29-08-2025 13:00:00,19.95022,73.73148,PM10,37,80,54
Maharashtra,Nashik,29-08-2025 13:00:00,19.95022,73.73148,CO,12,16,15
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.090337,73.014232,NH3,1,5,2
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.1135051,73.008978,PM10,NA,NA,NA
Maharashtra,Solapur,29-08-2025 13:00:00,17.6336264,75.9132495,PM10,19,39,26
Maharashtra,Solapur,29-08-2025 13:00:00,17.6336264,75.9132495,OZONE,4,9,6
Maharashtra,Solapur,29-08-2025 13:00:00,17.65439,75.90649,CO,11,88,31
Maharashtra,Thane,29-08-2025 13:00:00,19.26777,72.97182,PM2.5,8,33,20
Maharashtra,Thane,29-08-2025 13:00:00,19.26777,72.97182,SO2,1,2,1
Maharashtra,Pune,29-08-2025 13:00:00,18.45445,73.854155,NO2,3,13,8
Maharashtra,Pune,29-08-2025 13:00:00,18.57304,73.927715,NO2,18,32,28
Maharashtra,Pune,29-08-2025 13:00:00,18.57304,73.927715,OZONE,5,29,13
Maharashtra,Pune,29-08-2025 13:00:00,18.536457,73.805454,NO2,17,53,28
Maharashtra,Pune,29-08-2025 13:00:00,18.547056,73.826908,NH3,1,1,1
Maharashtra,Ulhasnagar,29-08-2025 13:00:00,19.235581,73.159121,NH3,3,6,4
Maharashtra,Ulhasnagar,29-08-2025 13:00:00,19.235581,73.159121,CO,26,67,28
Maharashtra,Virar,29-08-2025 13:00:00,19.445821,72.7988231,PM2.5,16,42,28
Meghalaya,Shillong,29-08-2025 13:00:00,25.5586,91.8985,CO,2,13,6
Maharashtra,Pimpri-Chinchwad,29-08-2025 13:00:00,18.63673,73.82487,PM10,43,75,54
Maharashtra,Pimpri-Chinchwad,29-08-2025 13:00:00,18.63673,73.82487,NO2,NA,NA,NA
Maharashtra,Pimpri-Chinchwad,29-08-2025 13:00:00,18.59051,73.77946,PM10,27,57,42
Maharashtra,Pimpri-Chinchwad,29-08-2025 13:00:00,18.616318,73.765797,OZONE,6,13,7
Odisha,Brajrajnagar,29-08-2025 13:00:00,21.8004996,83.8396977,SO2,16,17,16
Odisha,Byasanagar,29-08-2025 13:00:00,20.94185,86.1151,PM2.5,2,18,10
Odisha,Byasanagar,29-08-2025 13:00:00,20.94185,86.1151,PM10,3,35,19
Odisha,Byasanagar,29-08-2025 13:00:00,20.94185,86.1151,NH3,1,1,1
Odisha,Byasanagar,29-08-2025 13:00:00,20.94185,86.1151,CO,4,22,17
Odisha,Keonjhar,29-08-2025 13:00:00,21.6439,85.599355,PM10,45,66,55
Odisha,Keonjhar,29-08-2025 13:00:00,21.6439,85.599355,CO,2,108,31
Odisha,Nayagarh,29-08-2025 13:00:00,21.847279,85.416905,PM2.5,14,24,17
Odisha,Baripada,29-08-2025 13:00:00,21.941841,86.728318,NO2,2,27,6
Odisha,Baripada,29-08-2025 13:00:00,21.941841,86.728318,NH3,1,2,1
Odisha,Baripada,29-08-2025 13:00:00,21.941841,86.728318,OZONE,11,21,14
Odisha,Bhubaneswar,29-08-2025 13:00:00,20.24079,85.836784,NO2,3,12,8
Odisha,Bhubaneswar,29-08-2025 13:00:00,20.34652,85.8163,NO2,13,25,17
Odisha,Bhubaneswar,29-08-2025 13:00:00,20.34652,85.8163,CO,29,33,31
Odisha,Bileipada,29-08-2025 13:00:00,22.06156703,85.47409613,NO2,6,7,6
Odisha,Bileipada,29-08-2025 13:00:00,22.06156703,85.47409613,CO,34,39,37
Odisha,Tensa,29-08-2025 13:00:00,21.869985,85.167016,NO2,10,10,10
Puducherry,Puducherry,29-08-2025 13:00:00,11.9309,79.8027,PM2.5,9,38,19
Puducherry,Puducherry,29-08-2025 13:00:00,11.9309,79.8027,CO,12,28,17
Punjab,Amritsar,29-08-2025 13:00:00,31.62,74.876512,NH3,5,10,7
Punjab,Bathinda,29-08-2025 13:00:00,30.233011,74.907758,NO2,40,45,44
Punjab,Jalandhar,29-08-2025 13:00:00,31.321907,75.578914,NO2,NA,NA,NA
Rajasthan,Baran,29-08-2025 13:00:00,25.106006,76.469948,SO2,2,7,6
Rajasthan,Barmer,29-08-2025 13:00:00,25.747299,71.393989,CO,10,46,16
Rajasthan,Bharatpur,29-08-2025 13:00:00,27.215415,77.50873,OZONE,11,31,19
Rajasthan,Bhilwara,29-08-2025 13:00:00,25.339605,74.618883,PM10,20,111,84
Rajasthan,Bhiwadi,29-08-2025 13:00:00,28.194909,76.862296,PM2.5,66,142,99
Odisha,Nayagarh,29-08-2025 13:00:00,21.847279,85.416905,NH3,7,9,8
Odisha,Rourkela,29-08-2025 13:00:00,22.18972222,84.86277778,PM10,56,65,59
Odisha,Talcher,29-08-2025 13:00:00,20.9360711,85.1707021,PM2.5,NA,NA,NA
Rajasthan,Ajmer,29-08-2025 13:00:00,26.470859,74.646594,NO2,7,20,14
Rajasthan,Alwar,29-08-2025 13:00:00,27.554793,76.611536,OZONE,17,40,30
Rajasthan,Banswara,29-08-2025 13:00:00,23.55519,74.44001,SO2,6,10,8
Rajasthan,Bhiwadi,29-08-2025 13:00:00,28.194909,76.862296,NO2,9,105,25
Rajasthan,Bikaner,29-08-2025 13:00:00,28.018792,73.292658,NO2,6,36,13
Rajasthan,Bundi,29-08-2025 13:00:00,25.435774,75.644272,OZONE,4,44,24
Punjab,Khanna,29-08-2025 13:00:00,,76.209694,OZONE,30,33,31
Punjab,Mandi Gobindgarh,29-08-2025 13:00:00,30.649961,76.331442,NH3,6,6,6
Rajasthan,Chittorgarh,29-08-2025 13:00:00,24.892047,74.623527,NH3,4,5,4
Rajasthan,Dausa,29-08-2025 13:00:00,26.895552,76.334753,SO2,4,8,5
Rajasthan,Udaipur,29-08-2025 13:00:00,24.5886166,73.6321397,CO,16,77,29
Sikkim,Gangtok,29-08-2025 13:00:00,27.33853,88.614099,PM2.5,5,25,14
Sikkim,Gangtok,29-08-2025 13:00:00,27.33853,88.614099,SO2,1,1,1
Sikkim,Gangtok,29-08-2025 13:00:00,27.33853,88.614099,CO,1,11,3
Sikkim,Gangtok,29-08-2025 13:00:00,27.33853,88.614099,OZONE,24,40,29
TamilNadu,Ariyalur,29-08-2025 13:00:00,11.06825,79.07033,PM10,7,27,19
TamilNadu,Chengalpattu,29-08-2025 13:00:00,12.8777316,80.0834807,NO2,5,16,10
TamilNadu,Chengalpattu,29-08-2025 13:00:00,12.8777316,80.0834807,NH3,1,4,2
TamilNadu,Chengalpattu,29-08-2025 13:00:00,12.8777316,80.0834807,SO2,4,11,9
TamilNadu,Chengalpattu,29-08-2025 13:00:00,12.8777316,80.0834807,CO,6,10,8
TamilNadu,Chennai,29-08-2025 13:00:00,13.0664,,NO2,12,24,19
TamilNadu,Chennai,29-08-2025 13:00:00,13.0664,,NH3,2,3,3
Rajasthan,Kota,29-08-2025 13:00:00,25.16409,75.858137,PM2.5,15,48,28
Rajasthan,Kota,29-08-2025 13:00:00,25.16409,75.858137,SO2,2,3,2
Rajasthan,Kota,29-08-2025 13:00:00,25.16409,75.858137,CO,19,86,39
Rajasthan,Kota,29-08-2025 13:00:00,25.16409,75.858137,OZONE,3,43,26
Rajasthan,Kota,29-08-2025 13:00:00,25.196024,75.855668,PM2.5,7,55,32
Rajasthan,Kota,29-08-2025 13:00:00,25.196024,75.855668,PM10,30,85,56
Rajasthan,Kota,29-08-2025 13:00:00,25.196024,75.855668,SO2,1,12,5
Rajasthan,Kota,29-08-2025 13:00:00,25.14389,75.821256,PM10,28,81,53
Rajasthan,Nagaur,29-08-2025 13:00:00,27.213494,73.734444,PM10,35,113,82
Rajasthan,Nagaur,29-08-2025 13:00:00,27.213494,73.734444,NH3,2,12,5
Rajasthan,Jalore,29-08-2025 13:00:00,25.344694,72.626208,PM10,98,158,123
Rajasthan,Jalore,29-08-2025 13:00:00,25.344694,72.626208,CO,8,48,15
Rajasthan,Jhalawar,29-08-2025 13:00:00,24.588397,76.172782,SO2,6,10,7
Rajasthan,Jhunjhunu,29-08-2025 13:00:00,28.108988,75.386577,OZONE,7,45,20
Rajasthan,Jodhpur,29-08-2025 13:00:00,26.268249,73.0193853,NO2,15,21,18
Rajasthan,Jodhpur,29-08-2025 13:00:00,26.29581,73.082283,PM10,66,109,85
Rajasthan,Jaipur,29-08-2025 13:00:00,26.902909,75.836858,PM10,55,85,68
Rajasthan,Jaipur,29-08-2025 13:00:00,26.902909,75.836858,SO2,10,31,22
Rajasthan,Jaipur,29-08-2025 13:00:00,26.902909,75.836858,OZONE,16,43,24
Rajasthan,Jaipur,29-08-2025 13:00:00,26.843698,75.766894,PM2.5,13,42,24
Rajasthan,Jaipur,29-08-2025 13:00:00,26.9164092,75.7994901,PM10,28,84,61
Rajasthan,Jaipur,29-08-2025 13:00:00,26.9164092,75.7994901,NH3,7,11,9
Rajasthan,Sikar,29-08-2025 13:00:00,27.608912,75.153302,OZONE,8,58,33
Rajasthan,Sri Ganganagar,29-08-2025 13:00:00,29.931624,73.864511,PM2.5,13,173,53
Rajasthan,Sri Ganganagar,29-08-2025 13:00:00,29.931624,73.864511,NO2,33,57,47
Rajasthan,Tonk,29-08-2025 13:00:00,26.159933,75.780517,NH3,NA,NA,NA
Rajasthan,Tonk,29-08-2025 13:00:00,26.159933,75.780517,CO,2,46,7
Rajasthan,Tonk,29-08-2025 13:00:00,26.159933,75.780517,OZONE,2,43,11
Rajasthan,Jodhpur,29-08-2025 13:00:00,26.29581,73.082283,NO2,3,23,11
Rajasthan,Jodhpur,29-08-2025 13:00:00,26.29581,73.082283,CO,14,38,31
Rajasthan,Jodhpur,29-08-2025 13:00:00,26.215415,73.070156,PM10,56,152,91
Rajasthan,Jodhpur,29-08-2025 13:00:00,26.215415,73.070156,CO,7,20,11
Rajasthan,Jodhpur,29-08-2025 13:00:00,26.253384,72.976571,NH3,2,2,2
Rajasthan,Jaipur,29-08-2025 13:00:00,26.786682,75.827928,NO2,13,74,26
Rajasthan,Jaipur,29-08-2025 13:00:00,26.786682,75.827928,SO2,1,5,2
Rajasthan,Jaipur,29-08-2025 13:00:00,26.960669,75.771817,NO2,10,38,22
Rajasthan,Jaisalmer,29-08-2025 13:00:00,26.912329,70.909168,PM2.5,27,50,41
Rajasthan,Pali,29-08-2025 13:00:00,25.771061,73.340227,PM2.5,54,142,95
Rajasthan,Pali,29-08-2025 13:00:00,25.771061,73.340227,NH3,7,12,9
Rajasthan,Pali,29-08-2025 13:00:00,25.771061,73.340227,CO,21,66,46
Rajasthan,Sawai Madhopur,29-08-2025 13:00:00,26.031443,76.359327,SO2,1,13,3
TamilNadu,Chennai,29-08-2025 13:00:00,13.1278,80.2642,NO2,8,19,12
TamilNadu,Chennai,29-08-2025 13:00:00,13.1278,80.2642,NH3,6,8,7
TamilNadu,Tiruchirappalli,29-08-2025 13:00:00,10.830158,78.691849,PM2.5,44,60,52
TamilNadu,Tiruchirappalli,29-08-2025 13:00:00,10.830158,78.691849,CO,5,6,6
TamilNadu,Tiruchirappalli,29-08-2025 13:00:00,10.830158,78.691849,OZONE,7,37,20
TamilNadu,Tirunelveli,29-08-2025 13:00:00,8.728442,77.6962,PM2.5,10,25,19
TamilNadu,Tirunelveli,29-08-2025 13:00:00,8.728442,77.6962,PM10,16,31,22
TamilNadu,Tirupur,29-08-2025 13:00:00,11.0973603,77.3228673,PM2.5,1,11,4
TamilNadu,Vellore,29-08-2025 13:00:00,12.909494,79.131861,SO2,18,31,20
TamilNadu,Vellore,29-08-2025 13:00:00,12.909494,79.131861,OZONE,1,23,12
TamilNadu,Namakkal,29-08-2025 13:00:00,11.273992,78.163545,NO2,8,8,8
TamilNadu,Ooty,29-08-2025 13:00:00,11.4068288,76.7138973,PM2.5,NA,NA,NA
TamilNadu,Ooty,29-08-2025 13:00:00,11.4068288,76.7138973,PM10,NA,NA,NA
TamilNadu,Ooty,29-08-2025 13:00:00,11.4068288,76.7138973,CO,26,26,26
TamilNadu,Palkalaiperur,29-08-2025 13:00:00,10.681158,78.741746,NO2,7,7,7
TamilNadu,Palkalaiperur,29-08-2025 13:00:00,10.681158,78.741746,OZONE,12,12,12
TamilNadu,Perundurai,29-08-2025 13:00:00,11.258242,77.552761,PM2.5,7,40,16
TamilNadu,Perundurai,29-08-2025 13:00:00,11.258242,77.552761,NO2,7,8,7
TamilNadu,Cuddalore,29-08-2025 13:00:00,11.6829898,79.7532099,NO2,20,20,20
TamilNadu,Cuddalore,29-08-2025 13:00:00,11.7637683,79.7499835,PM10,3,28,13
TamilNadu,Cuddalore,29-08-2025 13:00:00,11.7637683,79.7499835,NH3,2,3,3
TamilNadu,Dindigul,29-08-2025 13:00:00,10.358535,77.984321,PM2.5,7,28,16
TamilNadu,Gummidipoondi,29-08-2025 13:00:00,13.4127,80.1081,NO2,1,15,5
TamilNadu,Gummidipoondi,29-08-2025 13:00:00,13.4127,80.1081,NH3,2,4,3
TamilNadu,Hosur,29-08-2025 13:00:00,12.746998,77.813811,PM2.5,29,77,41
TamilNadu,Kanchipuram,29-08-2025 13:00:00,12.864618,79.659968,PM10,13,500,67
TamilNadu,Kanchipuram,29-08-2025 13:00:00,12.864618,79.659968,NH3,4,4,4
TamilNadu,Kanchipuram,29-08-2025 13:00:00,12.864618,79.659968,SO2,NA,NA,NA
TamilNadu,Kanchipuram,29-08-2025 13:00:00,12.864618,79.659968,OZONE,2,4,3
TamilNadu,Karur,29-08-2025 13:00:00,10.96782,78.080882,PM2.5,34,67,46
TamilNadu,Karur,29-08-2025 13:00:00,10.96782,78.080882,PM10,47,105,65
TamilNadu,Karur,29-08-2025 13:00:00,10.96782,78.080882,NH3,3,3,3
TamilNadu,Karur,29-08-2025 13:00:00,10.96782,78.080882,SO2,12,16,15
TamilNadu,Madurai,29-08-2025 13:00:00,9.865935,78.022669,PM10,8,47,27
TamilNadu,Pudukottai,29-08-2025 13:00:00,10.423417,78.784889,NO2,11,14,12
TamilNadu,Ranipet,29-08-2025 13:00:00,12.952707,79.30394,NO2,1,3,1
TamilNadu,Salem,29-08-2025 13:00:00,11.679111,78.125052,OZONE,20,20,20
TamilNadu,Thanjavur,29-08-2025 13:00:00,10.7654824,79.1389968,CO,7,9,8
TamilNadu,Thoothukudi,29-08-2025 13:00:00,,78.099039,PM10,12,62,34
TamilNadu,Chennai,29-08-2025 13:00:00,12.9533,80.2357,OZONE,1,14,6
TamilNadu,Chennai,29-08-2025 13:00:00,13.0052189,80.2398125,OZONE,8,13,10
TamilNadu,Coimbatore,29-08-2025 13:00:00,11.0328,77.0349,OZONE,3,6,5
TamilNadu,Coimbatore,29-08-2025 13:00:00,10.942451,76.978996,NH3,1,1,1
TamilNadu,Chennai,29-08-2025 13:00:00,13.164544,80.26285,PM2.5,3,55,30
TamilNadu,Chennai,29-08-2025 13:00:00,13.164544,80.26285,PM10,65,66,66
TamilNadu,Chennai,29-08-2025 13:00:00,13.164544,80.26285,NH3,6,6,6
TamilNadu,Chennai,29-08-2025 13:00:00,13.164544,80.26285,SO2,15,19,17
TamilNadu,Chennai,29-08-2025 13:00:00,13.164544,80.26285,CO,11,86,37
TamilNadu,Chennai,29-08-2025 13:00:00,13.164544,80.26285,OZONE,28,29,28
Telangana,Hyderabad,29-08-2025 13:00:00,17.5316895,78.218939,PM10,20,78,47
Telangana,Hyderabad,29-08-2025 13:00:00,17.585705,78.126199,SO2,NA,NA,NA
Telangana,Hyderabad,29-08-2025 13:00:00,17.544899,78.486949,NH3,4,5,4
Telangana,Hyderabad,29-08-2025 13:00:00,17.470431,78.566959,OZONE,12,52,38
Telangana,Hyderabad,29-08-2025 13:00:00,17.5184,78.278777,PM2.5,39,66,52
Telangana,Hyderabad,29-08-2025 13:00:00,17.349694,78.451437,SO2,1,7,5
Telangana,Hyderabad,29-08-2025 13:00:00,17.349694,78.451437,CO,1,26,19
Tripura,Agartala,29-08-2025 13:00:00,23.8175497,91.2726974,PM10,9,17,13
Uttar_Pradesh,Agra,29-08-2025 13:00:00,27.23711,78.01936,PM10,10,81,49
Uttar_Pradesh,Agra,29-08-2025 13:00:00,27.106972,78.000111,OZONE,11,13,11
Uttar_Pradesh,Firozabad,29-08-2025 13:00:00,27.168897,78.37696,OZONE,13,20,17
Uttar_Pradesh,Firozabad,29-08-2025 13:00:00,27.1594,78.3953,PM2.5,37,78,55
Uttar_Pradesh,Firozabad,29-08-2025 13:00:00,27.1594,78.3953,NO2,14,15,15
Uttar_Pradesh,Ghaziabad,29-08-2025 13:00:00,28.757294,77.278792,PM2.5,62,299,128
Uttar_Pradesh,Ghaziabad,29-08-2025 13:00:00,28.757294,77.278792,SO2,4,25,14
Uttar_Pradesh,Baghpat,29-08-2025 13:00:00,28.964949,77.278761,CO,34,66,43
Uttar_Pradesh,Bareilly,29-08-2025 13:00:00,28.38910936,79.42963708,PM10,20,78,49
Uttar_Pradesh,Bulandshahr,29-08-2025 13:00:00,28.406963,77.849831,NO2,3,13,10
Uttar_Pradesh,Bulandshahr,29-08-2025 13:00:00,28.406963,77.849831,OZONE,4,17,8
Uttar_Pradesh,Ghaziabad,29-08-2025 13:00:00,28.6603346,77.3572563,SO2,13,21,18
Uttar_Pradesh,Gorakhpur,29-08-2025 13:00:00,26.730136,83.433859,OZONE,22,82,36
Uttar_Pradesh,Greater Noida,29-08-2025 13:00:00,28.47272,77.482,PM10,65,140,105
Uttar_Pradesh,Agra,29-08-2025 13:00:00,27.169338,78.03582,PM2.5,35,100,67
Uttar_Pradesh,Agra,29-08-2025 13:00:00,27.169338,78.03582,NH3,1,1,1
Uttar_Pradesh,Agra,29-08-2025 13:00:00,27.19862,77.92066,CO,12,21,13
Uttar_Pradesh,Jhansi,29-08-2025 13:00:00,25.4547,78.6039,NO2,6,6,6
Uttar_Pradesh,Kanpur,29-08-2025 13:00:00,26.509954,80.249612,OZONE,17,21,19
Telangana,Hyderabad,29-08-2025 13:00:00,17.37206,78.50864,NO2,NA,NA,NA
Telangana,Hyderabad,29-08-2025 13:00:00,17.349694,78.451437,PM10,57,78,68
Uttar_Pradesh,Ghaziabad,29-08-2025 13:00:00,28.685382,77.453839,CO,19,51,34
Uttar_Pradesh,Ghaziabad,29-08-2025 13:00:00,28.685382,77.453839,OZONE,15,40,21
Uttar_Pradesh,Greater Noida,29-08-2025 13:00:00,28.557054,77.453663,PM10,79,159,121
Uttarakhand,Dehradun,29-08-2025 13:00:00,30.269444,78.044167,PM2.5,9,51,25
Uttarakhand,Kashipur,29-08-2025 13:00:00,29.2124114,78.9611753,NO2,5,12,9
Uttarakhand,Kashipur,29-08-2025 13:00:00,29.2124114,78.9611753,OZONE,3,55,22
Uttarakhand,Rishikesh,29-08-2025 13:00:00,30.075911,78.2859547,PM2.5,11,18,13
Uttarakhand,Rishikesh,29-08-2025 13:00:00,30.075911,78.2859547,NH3,11,11,11
Uttarakhand,Rishikesh,29-08-2025 13:00:00,30.075911,78.2859547,SO2,3,5,4
Uttarakhand,Rishikesh,29-08-2025 13:00:00,30.075911,78.2859547,CO,26,44,30
Uttarakhand,Rishikesh,29-08-2025 13:00:00,30.075911,78.2859547,OZONE,6,9,7
West_Bengal,Asansol,29-08-2025 13:00:00,23.685297,86.945968,PM10,19,41,31
West_Bengal,Asansol,29-08-2025 13:00:00,23.685297,86.945968,NH3,5,20,10
West_Bengal,Asansol,29-08-2025 13:00:00,23.697936,86.944395,PM2.5,9,32,20
West_Bengal,Asansol,29-08-2025 13:00:00,23.697936,86.944395,PM10,19,50,36
Uttar_Pradesh,Noida,29-08-2025 13:00:00,28.6245479,77.3577104,PM10,44,117,78
Uttar_Pradesh,Noida,29-08-2025 13:00:00,28.5898,77.3101,NO2,17,78,33
Uttar_Pradesh,Noida,29-08-2025 13:00:00,28.56923,77.393848,PM10,60,146,100
Uttar_Pradesh,Noida,29-08-2025 13:00:00,28.56923,77.393848,NO2,NA,NA,NA
Uttar_Pradesh,Noida,29-08-2025 13:00:00,28.56923,77.393848,NH3,NA,NA,NA
Uttar_Pradesh,Noida,29-08-2025 13:00:00,28.56923,77.393848,OZONE,12,53,16
Uttar_Pradesh,Prayagraj,29-08-2025 13:00:00,25.425602,81.917152,PM2.5,15,33,23
Uttar_Pradesh,Prayagraj,29-08-2025 13:00:00,25.425602,81.917152,SO2,28,30,28
Uttar_Pradesh,Prayagraj,29-08-2025 13:00:00,25.494,81.863,PM10,20,38,28
Uttar_Pradesh,Prayagraj,29-08-2025 13:00:00,25.494,81.863,NH3,8,8,8
Uttar_Pradesh,Moradabad,29-08-2025 13:00:00,28.856664,78.772638,NO2,20,25,24
Uttar_Pradesh,Moradabad,29-08-2025 13:00:00,28.856664,78.772638,CO,38,40,40
Uttar_Pradesh,Moradabad,29-08-2025 13:00:00,28.849399,78.742362,NH3,4,4,4
Uttar_Pradesh,Moradabad,29-08-2025 13:00:00,28.802625,78.753728,NH3,5,5,5
Uttar_Pradesh,Moradabad,29-08-2025 13:00:00,28.802625,78.753728,CO,30,42,37
Uttar_Pradesh,Moradabad,29-08-2025 13:00:00,28.802625,78.753728,OZONE,29,39,32
Uttar_Pradesh,Muzaffarnagar,29-08-2025 13:00:00,29.4723508,77.7194031,PM10,22,85,54
Uttar_Pradesh,Noida,29-08-2025 13:00:00,28.5447608,77.3231257,PM10,51,300,153
Uttar_Pradesh,Noida,29-08-2025 13:00:00,28.5447608,77.3231257,NH3,7,7,7
Uttar_Pradesh,Prayagraj,29-08-2025 13:00:00,25.494,81.863,OZONE,13,35,16
Uttar_Pradesh,Prayagraj,29-08-2025 13:00:00,,,PM10,29,53,42
Uttar_Pradesh,Prayagraj,29-08-2025 13:00:00,,,NH3,2,4,3
Uttar_Pradesh,Prayagraj,29-08-2025 13:00:00,,,SO2,22,63,41
Uttar_Pradesh,Prayagraj,29-08-2025 13:00:00,,,OZONE,12,31,22
Uttar_Pradesh,Varanasi,29-08-2025 13:00:00,25.3505986,82.9083074,NO2,27,44,41
Uttar_Pradesh,Varanasi,29-08-2025 13:00:00,25.262326,82.995408,PM10,31,77,51
Uttar_Pradesh,Varanasi,29-08-2025 13:00:00,25.262326,82.995408,SO2,24,26,25
Uttar_Pradesh,Khurja,29-08-2025 13:00:00,28.2348927,77.8683002,CO,43,64,52
Uttar_Pradesh,Lucknow,29-08-2025 13:00:00,26.766433,80.927299,PM2.5,8,32,22
Uttar_Pradesh,Lucknow,29-08-2025 13:00:00,26.766433,80.927299,PM10,25,41,33
Uttar_Pradesh,Lucknow,29-08-2025 13:00:00,26.86812,81.005119,CO,38,42,39
Uttar_Pradesh,Lucknow,29-08-2025 13:00:00,26.906111,80.948222,NH3,12,17,15
Uttar_Pradesh,Lucknow,29-08-2025 13:00:00,26.90723,80.98579,NO2,23,23,23
West_Bengal,Asansol,29-08-2025 13:00:00,23.697936,86.944395,SO2,4,7,4
West_Bengal,Asansol,29-08-2025 13:00:00,23.618183,87.105718,NH3,9,14,11
West_Bengal,Asansol,29-08-2025 13:00:00,23.618183,87.105718,SO2,6,7,6
West_Bengal,Asansol,29-08-2025 13:00:00,23.618183,87.105718,CO,4,35,9
West_Bengal,Asansol,29-08-2025 13:00:00,23.616515,87.119133,OZONE,15,50,31
West_Bengal,Barrackpore,29-08-2025 13:00:00,22.7605581,88.3617589,OZONE,4,10,7
Uttar_Pradesh,Moradabad,29-08-2025 13:00:00,28.83526,78.7446,PM10,43,89,64
Uttar_Pradesh,Moradabad,29-08-2025 13:00:00,28.840739,78.697531,PM10,16,70,38
Uttar_Pradesh,Moradabad,29-08-2025 13:00:00,28.840739,78.697531,NH3,3,6,4
Uttar_Pradesh,Moradabad,29-08-2025 13:00:00,28.88528,78.7388,NO2,16,16,16
Uttar_Pradesh,Moradabad,29-08-2025 13:00:00,28.88528,78.7388,SO2,37,39,38
Uttar_Pradesh,Varanasi,29-08-2025 13:00:00,25.32393,82.99687,NO2,1,2,2
Uttar_Pradesh,Vrindavan,29-08-2025 13:00:00,27.571409,77.655757,NH3,1,2,2
Uttar_Pradesh,Vrindavan,29-08-2025 13:00:00,27.571409,77.655757,SO2,9,19,11
Uttar_Pradesh,Meerut,29-08-2025 13:00:00,28.999264,77.7590354,PM10,20,83,51
Uttar_Pradesh,Meerut,29-08-2025 13:00:00,28.9535882,77.7622941,PM10,32,83,54
Uttar_Pradesh,Meerut,29-08-2025 13:00:00,28.9535882,77.7622941,OZONE,23,78,31
West_Bengal,Durgapur,29-08-2025 13:00:00,23.508764,87.35444,PM2.5,12,53,32
West_Bengal,Durgapur,29-08-2025 13:00:00,23.508764,87.35444,NO2,5,11,8
West_Bengal,Durgapur,29-08-2025 13:00:00,23.549395,87.300496,PM10,21,84,58
West_Bengal,Haldia,29-08-2025 13:00:00,22.06047,88.109737,NH3,4,5,4
West_Bengal,Howrah,29-08-2025 13:00:00,22.629801,88.352017,NO2,21,27,23
West_Bengal,Howrah,29-08-2025 13:00:00,22.629801,88.352017,CO,7,32,22
West_Bengal,Howrah,29-08-2025 13:00:00,22.554954,88.292568,NO2,9,34,20
West_Bengal,Howrah,29-08-2025 13:00:00,22.6025571,88.3105664,PM10,14,42,28
West_Bengal,Howrah,29-08-2025 13:00:00,22.6025571,88.3105664,SO2,9,10,10
West_Bengal,Howrah,29-08-2025 13:00:00,22.6025571,88.3105664,CO,22,42,28
West_Bengal,Howrah,29-08-2025 13:00:00,22.611968,88.347422,PM10,19,173,56
West_Bengal,Howrah,29-08-2025 13:00:00,22.611968,88.347422,CO,9,24,11
